#  E (eV)   dos(E)     Int dos(E) EFermi =    6.171 eV
  -4.230  0.3280E+00  0.9516E+00
  -4.220  0.3244E+00  0.9548E+00
  -4.210  0.3206E+00  0.9580E+00
  -4.200  0.3166E+00  0.9612E+00
  -4.190  0.3125E+00  0.9643E+00
  -4.180  0.3084E+00  0.9674E+00
  -4.170  0.3043E+00  0.9705E+00
  -4.160  0.3003E+00  0.9735E+00
  -4.150  0.2966E+00  0.9764E+00
  -4.140  0.2932E+00  0.9794E+00
  -4.130  0.2902E+00  0.9823E+00
  -4.120  0.2876E+00  0.9851E+00
  -4.110  0.2856E+00  0.9880E+00
  -4.100  0.2842E+00  0.9908E+00
  -4.090  0.2834E+00  0.9937E+00
  -4.080  0.2834E+00  0.9965E+00
  -4.070  0.2841E+00  0.9993E+00
  -4.060  0.2856E+00  0.1002E+01
  -4.050  0.2880E+00  0.1005E+01
  -4.040  0.2912E+00  0.1008E+01
  -4.030  0.2953E+00  0.1011E+01
  -4.020  0.3003E+00  0.1014E+01
  -4.010  0.3061E+00  0.1017E+01
  -4.000  0.3128E+00  0.1020E+01
  -3.990  0.3203E+00  0.1023E+01
  -3.980  0.3286E+00  0.1027E+01
  -3.970  0.3377E+00  0.1030E+01
  -3.960  0.3474E+00  0.1033E+01
  -3.950  0.3578E+00  0.1037E+01
  -3.940  0.3687E+00  0.1041E+01
  -3.930  0.3801E+00  0.1045E+01
  -3.920  0.3920E+00  0.1048E+01
  -3.910  0.4042E+00  0.1053E+01
  -3.900  0.4167E+00  0.1057E+01
  -3.890  0.4294E+00  0.1061E+01
  -3.880  0.4423E+00  0.1065E+01
  -3.870  0.4552E+00  0.1070E+01
  -3.860  0.4681E+00  0.1075E+01
  -3.850  0.4811E+00  0.1079E+01
  -3.840  0.4939E+00  0.1084E+01
  -3.830  0.5066E+00  0.1089E+01
  -3.820  0.5192E+00  0.1095E+01
  -3.810  0.5317E+00  0.1100E+01
  -3.800  0.5441E+00  0.1105E+01
  -3.790  0.5563E+00  0.1111E+01
  -3.780  0.5684E+00  0.1117E+01
  -3.770  0.5804E+00  0.1122E+01
